number,value,datetime_start,datetime_complete,duration,params_approach_bonus_base,params_dead_end_penalty,params_discard_2_exit_value,params_discard_3_4_exit_value,params_discard_dead_end_value,params_discard_duplicate_penalty,params_discard_enemy_door_value,params_discard_key_useless_value,params_discard_ladder_value,params_discard_own_door_value,params_down_opening_bonus,params_enemy_door_penalty,params_ladder_bonus,params_max_kept_repairs,params_own_door_bonus,params_retreat_penalty,params_side_step_bonus,state
28,1.2386317038955434,2026-05-10 18:18:01.723466,2026-05-10 18:18:09.566950,0 days 00:00:07.843484,90.67080280831325,44.634919395277024,29.597508724018077,37.04908945935214,-26.583411564823237,-5.084539834691306,-27.41363527250594,-19.69046442810364,95.8477982244888,-19.567476830952863,14.509342288982136,14.842432622098041,44.499968258011755,2,2.3995845248571523,70.29974114162287,7.863621815953729,COMPLETE
29,1.2093724729095907,2026-05-10 18:18:09.567001,2026-05-10 18:18:17.226085,0 days 00:00:07.659084,75.00151187952525,35.83117708040117,-0.3311394646133574,37.54978652361151,-4.460355668872083,-7.404130122483679,-5.064637152742659,-1.5035470148311845,59.27686725347673,1.844426293468533,44.795078497912534,26.184426297361277,38.82210811399075,2,0.24081693655974612,80.7763296854098,8.98968743106682,COMPLETE
30,1.1743769243234485,2026-05-10 18:18:17.226126,2026-05-10 18:18:25.179761,0 days 00:00:07.953635,81.37501337115067,55.89761223659819,3.707598486893051,29.860269880773252,-21.71146589168155,-27.20054866365842,-19.752141046263784,-7.918876138462874,78.4190457650987,-17.007246619561823,41.32051767872211,21.370015305776516,45.07017997331841,2,1.8364324531027538,61.35323829446341,6.0289722366742975,COMPLETE
31,1.186860841423948,2026-05-10 18:18:25.179804,2026-05-10 18:18:33.228840,0 days 00:00:08.049036,79.7820161987173,27.704914828616147,-4.672892166135882,39.65615554494474,-12.471918151848794,-10.957711030416275,-30.18692927808842,-28.980586915357122,87.7391450469903,-13.318400457010815,19.982726972051243,13.26850600805502,36.18871210089813,2,2.803948027130985,37.17516076717622,10.337066617824167,COMPLETE
32,1.2079528195185005,2026-05-10 18:18:33.228882,2026-05-10 18:18:41.149740,0 days 00:00:07.920858,59.79520865839371,24.967663904242894,-6.057628877099502,33.79987418007527,-16.923316421253787,-18.072210531533024,-26.22078588799552,-23.509997861990357,93.74047146782426,-11.13745866823565,14.81373122938473,9.696261253883643,31.27746200327941,2,6.060911246572492,45.54257041880272,17.77901724662417,COMPLETE
33,1.1746051994186986,2026-05-10 18:18:41.149782,2026-05-10 18:18:49.119204,0 days 00:00:07.969422,95.06751440816126,32.43450117728289,-2.6819928701284255,78.88588074901782,-10.358901194583387,-9.25627830102902,-37.65704977663874,-36.45536526366042,89.86334789689863,-17.79349164866697,27.674896477657235,10.400677697886152,19.914296898584,1,4.5421910677839215,57.84586199879787,8.305097814389988,COMPLETE
34,1.2451844628636437,2026-05-10 18:18:49.119246,2026-05-10 18:18:56.910595,0 days 00:00:07.791349,79.37922118470807,20.23500786167525,11.768290335715031,48.689709446877686,-21.669225767885408,-15.25827279635309,-34.68533166389049,-42.05192191517354,97.25670484282963,-7.663058203440256,17.625267515577846,16.64618518995756,39.42733577300613,2,15.127612607173873,48.47537501375002,3.38459928376961,COMPLETE
35,1.248531211087651,2026-05-10 18:18:56.910637,2026-05-10 18:19:04.727546,0 days 00:00:07.816909,86.75136846954668,25.8425061738409,12.534533833462032,46.83539061183567,-22.261796750006198,-20.076257606037764,-36.23635264922691,-44.633519498239494,97.38214024976584,-3.027853001324481,17.04403458344728,17.682547955898297,39.62163626637656,2,19.210227731113882,71.14065960905054,0.0861653499768007,COMPLETE
36,1.2041532279958733,2026-05-10 18:19:04.727583,2026-05-10 18:19:12.426465,0 days 00:00:07.698882,87.29742287595842,44.872039077215305,12.795709443133253,44.02726322986416,-24.413955043959586,-20.488740957207,-43.88866694605759,-46.55930307011353,32.81960958428146,5.900399621329262,23.349428688708166,13.441774482932939,42.91705745261544,2,19.87614703049409,86.16588626402965,0.13575916972175683,COMPLETE
37,1.1953130561397831,2026-05-10 18:19:12.426505,2026-05-10 18:19:19.982652,0 days 00:00:07.556147,87.6922322527409,37.02603361703541,10.180850817778193,24.680473604775905,-16.55406598029045,-33.66599030903081,-47.489711407885935,-12.243818719766997,86.31703819446714,17.845940524598955,46.86856051128251,18.416320707072334,14.298752907215762,2,16.888661458401575,74.15315622974965,1.3714404305887824,COMPLETE
38,1.2199496998215156,2026-05-10 18:19:19.982696,2026-05-10 18:19:27.512589,0 days 00:00:07.529893,94.12480077928552,32.7886938607305,16.879257530880288,40.06414738752811,-28.430346640172285,-0.2292125870258026,-41.34432480435117,-40.888977917895744,66.34157968209013,-3.967240313671123,27.872564077328718,21.47845689846376,38.989280022727826,2,18.9005444896475,63.17115795391248,4.065516821789863,COMPLETE
39,1.2162645914396888,2026-05-10 18:19:27.512630,2026-05-10 18:19:35.603208,0 days 00:00:08.090578,77.98730933729465,52.099894929662156,20.744857385545124,46.10820507747638,-6.210897915226724,-23.713448461820043,-14.429279613045342,-44.425119773911426,51.02548478587305,12.295646266921413,11.840228534833294,26.73344194863073,47.24064930383735,2,1.7083062266297397,91.2654614507643,7.034610708019639,COMPLETE
40,1.2046060606060607,2026-05-10 18:19:35.603251,2026-05-10 18:19:43.713812,0 days 00:00:08.110561,40.04684803059541,41.55469833552062,7.940212257459168,55.4127211451102,-21.22079138073562,-35.4368738021142,-42.759946963818926,-16.709460511573205,39.557718221327264,-2.748147929797894,31.000017575787368,11.833482830187771,34.456781033917366,2,4.732398166517893,81.9826081433772,1.123253144564734,COMPLETE
41,1.213934080207826,2026-05-10 18:19:43.713851,2026-05-10 18:19:51.360426,0 days 00:00:07.646575,71.23809111940739,24.89996546834361,11.836354066023956,49.30888538219199,-21.73862667350129,-18.874202871925135,-35.79604123443648,-41.299554771978386,96.52271011474694,-7.927954224240998,17.336913759043142,15.852018800589306,40.03704559184057,2,15.175969055664083,67.72280530108713,2.495617830546923,COMPLETE
42,1.2158950840775606,2026-05-10 18:19:51.360467,2026-05-10 18:19:59.659243,0 days 00:00:08.298776,81.029592730646,28.77002981122679,15.757942833283328,47.5892531767247,-14.919173879942903,-21.687191041288308,-36.608553433291405,-46.91571036013332,97.21742628349367,-0.12058513829248696,17.7854365730164,17.1587165516406,37.582716327505075,2,17.185332605082333,76.09656774859705,3.787462766815742,COMPLETE
43,1.1815064438883955,2026-05-10 18:19:59.659285,2026-05-10 18:20:07.640332,0 days 00:00:07.981047,87.5925984220745,26.291136520481125,9.74700873233364,31.678276249009905,-23.884416364942595,-15.000051824334793,-32.44472367177723,-49.78287308235045,92.07368713987613,-8.803730427427228,14.041866430685028,19.619411749477052,43.45829673800142,2,18.43942297638798,58.50284823509576,5.457224919796432,COMPLETE
44,1.2378506434070964,2026-05-10 18:20:07.640375,2026-05-10 18:20:15.765856,0 days 00:00:08.125481,77.54911121858015,23.908614846384793,18.775628029497312,60.509641085943734,-11.004095895058622,-26.455621995860948,-24.1608713859398,-43.744374658558485,99.55768205268598,-1.9326181627176702,22.58528639823081,15.11949793792743,21.876539366243435,2,14.465177654653505,50.33430882774521,3.135252775297462,COMPLETE
45,1.2079342496583876,2026-05-10 18:20:15.765896,2026-05-10 18:20:24.185130,0 days 00:00:08.419234,97.22359934984861,33.60818239136894,13.232098792052176,39.914569351918466,-19.53197192208495,-9.445113352406553,-34.25514520498626,-39.59761772589801,97.16837078971633,-5.7597461845452935,13.365735977995513,23.054023420877847,41.75349681995539,2,0.3121428156968654,71.2143730158103,1.0097463369526878,COMPLETE
46,1.1286794756981193,2026-05-10 18:20:24.185171,2026-05-10 18:20:32.120253,0 days 00:00:07.935082,90.10557122312468,29.17411679056491,5.320292137564765,43.9521690308287,-7.684852600240296,-4.193726290425534,-28.96037792769085,-34.71013318857095,92.59220485043137,5.6358293115934615,16.800711148584544,17.022478729439552,49.926400207285866,2,16.567665020320682,30.185706046490544,4.525381106436409,COMPLETE
47,1.2129968522739607,2026-05-10 18:20:32.120294,2026-05-10 18:20:39.679308,0 days 00:00:07.559014,84.37135213283467,20.389928212456635,23.19326158129326,49.77175976048781,-0.1089044293431094,-15.07765620601289,-38.437729391208094,-24.944721365220126,78.705624178232,1.1373721176845586,39.25491928118301,13.288219250322108,34.15238221214589,2,8.620712942999546,77.60529243409152,8.483028009085967,COMPLETE
48,1.1307003891050584,2026-05-10 18:20:39.679350,2026-05-10 18:20:47.716489,0 days 00:00:08.037139,70.48541336508976,23.328683442610107,11.60667394898184,25.496630198476982,-16.49831462849081,-11.078999803907124,-20.624182182776558,-47.137518890752496,99.88774052074461,-15.183354060673663,36.17864716834055,20.484167956280423,15.661364620211854,1,13.275168156718255,36.06437272378758,9.998053400458224,COMPLETE
