number,value,datetime_start,datetime_complete,duration,params_approach_bonus_base,params_dead_end_penalty,params_discard_2_exit_value,params_discard_3_4_exit_value,params_discard_dead_end_value,params_discard_duplicate_penalty,params_discard_enemy_door_value,params_discard_key_useless_value,params_discard_ladder_value,params_discard_own_door_value,params_down_opening_bonus,params_enemy_door_penalty,params_ladder_bonus,params_max_kept_repairs,params_max_kept_sabotages,params_own_door_bonus,params_retreat_penalty,params_rockfall_base,params_rockfall_gold_penalty,params_rockfall_ladder_bonus,params_rockfall_own_path_penalty,params_sabotage_cart_weight,params_sabotage_lamp_weight,params_sabotage_pickaxe_weight,params_side_step_bonus,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:10,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,system_attrs_cma:optimizer:5,system_attrs_cma:optimizer:6,system_attrs_cma:optimizer:7,system_attrs_cma:optimizer:8,system_attrs_cma:optimizer:9,state
41,0.81,2026-05-10 17:57:40.979600,2026-05-10 17:57:48.595351,0 days 00:00:07.615751,57.25663959132093,46.16082182859892,13.543893781297955,21.68754799998638,-29.44846397363129,-8.11612725896656,-13.774417393991918,-19.896022068751886,63.787020624804754,12.92156417825667,15.590413512335328,15.484191521677971,27.870310780546724,2,1,11.248846312983106,50.21701605916428,27.179992166422203,50.674266846387845,25.174931241753576,46.35529656752455,2.4304834060852167,2.1717355890110754,3.3800620927125484,10.642363915118034,3.0,,,,,,,,,,,,COMPLETE
42,0.8033333333333333,2026-05-10 17:57:48.595404,2026-05-10 17:57:56.059334,0 days 00:00:07.463930,44.294683917933924,47.30548987373491,13.125334467855488,19.840155663433173,-27.90891610778717,-15.219706372222221,-9.51061389632423,-26.141116033882067,59.2174983104082,14.783132942044539,12.498294213392676,19.629298838237204,21.554489935775145,2,1,11.985460220218084,47.86753467080344,17.461885710519354,57.3953032139203,19.07357899939916,66.2336097095991,2.323151552933473,2.6760509571630946,2.233125256172877,6.640855953269938,3.0,,,,,,,,,,,,COMPLETE
43,0.8733333333333333,2026-05-10 17:57:56.059385,2026-05-10 17:58:03.623912,0 days 00:00:07.564527,56.17915184826068,43.27275298445732,11.004777442182956,25.66504255286732,-21.610194872167824,-5.914289852274209,-16.167330952491888,-23.20287882841656,74.02958399578296,13.543688618573542,13.052343710704335,17.21405121799186,22.98896049206892,2,1,16.02562967162339,52.214384600138025,19.551033665201658,55.454670364473465,28.978072946409036,79.81054449015662,1.4258189676541213,2.285457973193512,3.117889902290334,12.02585943504469,3.0,,,,,,,,,,,,COMPLETE
44,0.7933333333333333,2026-05-10 17:58:03.623971,2026-05-10 17:58:11.943840,0 days 00:00:08.319869,60.30831473164772,41.91128769469907,13.210334711477884,32.5842119711773,-30.74264857278293,-12.376181231950184,-12.002055943543123,-16.723821128404527,71.62137131672826,12.35087223574813,11.453183592120624,10.524468894219392,25.807861519597534,2,1,15.513189016898274,53.33145512546078,19.81385468471019,53.32650612361806,24.24355328444951,46.854459527440056,1.838974408314968,1.6730158287395485,3.6793421627107916,5.585371969981516,3.0,,,,,,,,,,,,COMPLETE
45,0.8566666666666667,2026-05-10 17:58:11.943889,2026-05-10 17:58:19.891369,0 days 00:00:07.947480,53.21797941719725,62.407255180151544,13.169620956942508,27.34761733006204,-21.387279814207005,-7.336746602675635,-12.780492552664438,-26.40798668746685,67.15358851563445,11.967907801053448,18.346924013234933,18.512784737987193,25.903189080575107,2,1,8.89470510690563,35.50398392803307,17.56473569323646,60.34126096023275,30.685261280422594,45.828999623295076,2.6745591101333153,1.4763875440575696,3.1863562915366863,10.488792016248166,3.0,,,,,,,,,,,,COMPLETE
46,0.82,2026-05-10 17:58:19.891417,2026-05-10 17:58:27.471126,0 days 00:00:07.579709,54.380722670034174,48.91699424851246,13.385718026971972,22.061267619628225,-29.788030037648525,-11.792825703742917,-8.232485734839877,-9.24734128887074,61.245873894574736,9.884551710734621,14.928871247248694,10.596840016221384,24.051686685730218,1,1,13.173224919011389,50.92203858746524,20.659764886876015,41.25855830374098,33.023911739406195,69.48284263939945,3.7499486029007696,1.3237753461972115,3.156921772038134,6.125600433656353,3.0,,,,,,,,,,,,COMPLETE
47,0.8433333333333334,2026-05-10 17:58:27.471176,2026-05-10 17:58:35.511412,0 days 00:00:08.040236,60.330167359352906,52.59942709667933,17.473326846713732,26.41287068948236,-32.25940962792551,-8.410543056429663,-11.742677701967672,-27.945830898262297,61.96568995540861,11.81375742103203,17.58663133736329,15.086988367308097,21.138589975261052,2,2,15.538018221004455,45.37024575258532,15.637787419457856,64.76317075873727,31.370653168158515,61.138622920804316,2.3223171526973934,2.358582501574589,2.066736131723483,8.748960295077456,3.0,,,,,,,,,,,,COMPLETE
48,0.88,2026-05-10 17:58:35.511465,2026-05-10 17:58:42.985046,0 days 00:00:07.473581,58.14360435072487,45.20829423747543,8.900828824899675,22.837660325491882,-26.25738408401102,-9.868887268912879,-14.431384627537703,-13.457247578032202,51.548740977408585,15.004208725414859,12.819056772377497,18.531757974687032,19.14695670970045,1,1,10.174035745002916,28.30698110656475,22.41134768157962,51.31005377182051,28.80947565230512,65.35200268140596,2.717840076581117,1.7033918039845521,3.1649134849747504,3.2754620166272987,3.0,,,,,,,,,,,,COMPLETE
49,0.81,2026-05-10 17:58:42.985096,2026-05-10 17:58:51.041555,0 days 00:00:08.056459,41.74406710590904,43.77684285347261,11.277721188691636,28.725832876890664,-28.344460052661418,-13.969209334187674,-23.648206407677563,-22.255457235520268,64.14986446399021,13.196032848799092,18.591298845810094,14.946950143452778,27.726216122554206,1,1,9.104987354321477,52.29906114768385,17.70591873615708,55.14530772463805,25.78613313760654,49.75516835778038,2.842853319796347,1.5661074083240805,3.612268163423841,8.791003988201712,3.0,,,,,,,,,,,,COMPLETE
50,0.7766666666666666,2026-05-10 17:58:51.041609,2026-05-10 17:58:58.606280,0 days 00:00:07.564671,56.68829425890137,46.13473767585054,13.441206440945688,20.761704618900204,-26.224048160970945,-16.172800528118966,-11.580158113671015,-20.284717298503463,73.66331196333121,12.043904892956148,12.554222587483155,9.075867668020765,16.382180592176184,1,2,12.094463113598852,45.3132186024735,16.522238285646267,62.736972467823556,33.09003579555757,55.40676147220302,1.0800496887241349,1.7983523052131527,2.6090663923894493,6.785762309543597,3.0,,,,,,,,,,,,COMPLETE
51,0.8633333333333333,2026-05-10 17:58:58.606332,2026-05-10 17:59:06.241282,0 days 00:00:07.634950,63.68952677241441,68.9372787466904,5.84177831669149,26.048640376791642,-25.020485588139262,-16.632915514498706,-10.612185115635793,-33.98535428563378,61.88666782595247,14.006774881721123,18.38092045478471,15.278357655017246,22.75970036739741,2,2,15.590226121022912,44.9097799672723,15.723966022038983,53.54196163647288,28.17142437805166,57.57546335842769,2.987505005717696,2.50153705240157,2.179282867881785,7.88090902497358,3.0,,,,,,,,,,,,COMPLETE
52,0.8533333333333334,2026-05-10 17:59:06.241336,2026-05-10 17:59:13.895141,0 days 00:00:07.653805,51.8172364861967,53.45859132013387,9.836471150678486,25.206199310785642,-33.47330229212424,-5.897147772939814,-5.031106106956912,-19.961522736422303,64.08670740939331,10.488014745157933,15.967763578353074,12.385581173007836,22.3689229208753,2,1,14.156114353779268,63.00626511424532,22.017430468695746,32.71392814790771,14.89144595666849,48.89957557045211,1.931299724530735,1.556517777367545,2.3197785482922675,5.477862876418409,3.0,,,,,,,,,,,,COMPLETE
